id,url_id,user_id,event_type,timestamp,details
3074,1024,132,updated,2025-12-21 07:53:22,"{""field"":""original_url"",""new_value"":""https://seeded.app/network/854""}"
3075,442,93,updated,2025-11-10 23:44:57,"{""field"":""original_url"",""new_value"":""https://hackstack.io/canyon/8429""}"
3076,1062,216,updated,2025-12-20 05:06:29,"{""field"":""title"",""new_value"":""rotated""}"
3077,689,333,updated,2025-06-22 19:37:25,"{""field"":""is_active"",""new_value"":""patched""}"
3078,600,341,updated,2025-08-26 12:18:25,"{""field"":""is_active"",""new_value"":""boosted""}"
3079,1833,382,updated,2025-01-04 14:17:05,"{""field"":""title"",""new_value"":""quieted""}"
3080,1733,247,updated,2025-06-05 04:06:25,"{""field"":""title"",""new_value"":""boosted""}"
3081,949,288,updated,2025-04-23 20:14:45,"{""field"":""original_url"",""new_value"":""https://opswise.net/window/2809""}"
3082,1595,198,updated,2026-01-13 14:59:34,"{""field"":""title"",""new_value"":""promoted""}"
3083,1021,278,updated,2025-08-11 06:11:59,"{""field"":""is_active"",""new_value"":""promoted""}"
3084,312,103,updated,2025-07-14 23:13:23,"{""field"":""is_active"",""new_value"":""boosted""}"
3085,1506,111,updated,2025-07-26 17:58:34,"{""field"":""original_url"",""new_value"":""https://hackstack.io/valley/3591""}"
3086,657,60,updated,2025-05-29 09:24:55,"{""field"":""title"",""new_value"":""quieted""}"
3087,1276,361,updated,2025-05-19 14:46:20,"{""field"":""original_url"",""new_value"":""https://example.com/journey/6347""}"
3088,1387,155,updated,2025-03-30 22:39:33,"{""field"":""is_active"",""new_value"":""patched""}"
3089,1230,221,updated,2026-02-18 11:26:39,"{""field"":""is_active"",""new_value"":""rotated""}"
3090,269,37,updated,2025-09-04 19:38:48,"{""field"":""original_url"",""new_value"":""https://acme.dev/lagoon/499""}"
3091,1732,285,updated,2025-08-24 02:19:37,"{""field"":""original_url"",""new_value"":""https://hackstack.io/delta/6309""}"
3092,1905,58,updated,2025-10-30 00:31:33,"{""field"":""title"",""new_value"":""patched""}"
3093,464,241,updated,2026-02-20 19:53:54,"{""field"":""title"",""new_value"":""archived""}"
3094,270,100,updated,2025-04-27 04:29:41,"{""field"":""is_active"",""new_value"":""promoted""}"
3095,597,16,updated,2025-05-11 19:29:15,"{""field"":""is_active"",""new_value"":""patched""}"
3096,58,357,updated,2025-09-17 09:59:38,"{""field"":""is_active"",""new_value"":""rerouted""}"
3097,1672,17,updated,2025-01-06 13:01:00,"{""field"":""is_active"",""new_value"":""quieted""}"
3098,716,78,updated,2025-10-20 11:03:22,"{""field"":""title"",""new_value"":""quieted""}"
3099,309,386,updated,2025-09-22 22:12:01,"{""field"":""original_url"",""new_value"":""https://example.com/network/2195""}"
3100,342,395,updated,2025-10-02 06:16:43,"{""field"":""is_active"",""new_value"":""patched""}"
3101,802,47,updated,2025-05-07 10:32:40,"{""field"":""title"",""new_value"":""promoted""}"
3102,1014,399,updated,2025-02-02 16:08:40,"{""field"":""title"",""new_value"":""archived""}"
3103,36,243,updated,2025-08-03 13:22:36,"{""field"":""is_active"",""new_value"":""boosted""}"
3104,575,291,updated,2025-10-12 10:34:30,"{""field"":""is_active"",""new_value"":""rotated""}"
3105,794,65,updated,2025-06-01 13:51:03,"{""field"":""title"",""new_value"":""refined""}"
3106,923,393,updated,2025-01-14 21:49:09,"{""field"":""original_url"",""new_value"":""https://relay.cloud/network/1603""}"
3107,1832,152,updated,2025-05-30 07:18:24,"{""field"":""is_active"",""new_value"":""rerouted""}"
3108,1194,211,updated,2025-01-29 20:37:26,"{""field"":""title"",""new_value"":""boosted""}"
3109,1565,298,updated,2025-07-23 02:48:06,"{""field"":""is_active"",""new_value"":""patched""}"
3110,1843,317,updated,2025-10-11 04:37:15,"{""field"":""original_url"",""new_value"":""https://opswise.net/kernel/4860""}"
3111,1812,116,updated,2025-04-23 05:21:36,"{""field"":""original_url"",""new_value"":""https://hackstack.io/trail/5241""}"
3112,343,253,updated,2025-12-04 19:48:41,"{""field"":""original_url"",""new_value"":""https://acme.dev/uplink/726""}"
3113,1302,338,updated,2025-04-25 07:05:19,"{""field"":""title"",""new_value"":""rerouted""}"
3114,1431,279,updated,2025-07-16 06:21:00,"{""field"":""title"",""new_value"":""boosted""}"
3115,1611,142,updated,2025-02-14 15:10:26,"{""field"":""original_url"",""new_value"":""https://relay.cloud/harvest/7113""}"
3116,1669,284,updated,2026-01-23 04:05:47,"{""field"":""title"",""new_value"":""refined""}"
3117,189,62,updated,2025-02-04 00:05:10,"{""field"":""is_active"",""new_value"":""refined""}"
3118,952,149,updated,2025-08-15 02:19:18,"{""field"":""is_active"",""new_value"":""rotated""}"
3119,50,189,updated,2025-01-29 01:21:18,"{""field"":""is_active"",""new_value"":""boosted""}"
3120,1788,252,updated,2025-04-06 19:20:51,"{""field"":""title"",""new_value"":""archived""}"
3121,914,276,updated,2025-01-29 18:50:14,"{""field"":""is_active"",""new_value"":""patched""}"
3122,922,213,updated,2025-01-01 02:44:23,"{""field"":""original_url"",""new_value"":""https://opswise.net/harvest/2333""}"
3123,73,195,updated,2026-02-19 16:02:32,"{""field"":""original_url"",""new_value"":""https://example.com/signal/3533""}"
3124,708,168,updated,2026-01-17 06:47:21,"{""field"":""is_active"",""new_value"":""boosted""}"
3125,143,235,updated,2025-03-14 06:13:21,"{""field"":""is_active"",""new_value"":""refined""}"
3126,1925,261,updated,2025-04-12 18:47:20,"{""field"":""is_active"",""new_value"":""rotated""}"
3127,1781,71,updated,2025-02-25 19:32:25,"{""field"":""title"",""new_value"":""boosted""}"
3128,1207,227,updated,2025-03-12 01:21:20,"{""field"":""is_active"",""new_value"":""rotated""}"
3129,970,103,updated,2025-12-05 14:42:42,"{""field"":""is_active"",""new_value"":""rerouted""}"
3130,1244,135,updated,2025-07-05 16:44:30,"{""field"":""title"",""new_value"":""patched""}"
3131,704,358,updated,2025-01-12 12:57:04,"{""field"":""title"",""new_value"":""promoted""}"
3132,828,48,updated,2025-10-20 23:15:35,"{""field"":""is_active"",""new_value"":""rerouted""}"
3133,1037,211,updated,2025-01-15 16:16:21,"{""field"":""title"",""new_value"":""patched""}"
3134,1712,253,updated,2026-01-24 10:01:53,"{""field"":""is_active"",""new_value"":""archived""}"
3135,1502,12,updated,2025-10-11 11:53:07,"{""field"":""is_active"",""new_value"":""refined""}"
3136,1955,387,updated,2025-01-31 23:13:47,"{""field"":""title"",""new_value"":""promoted""}"
3137,1587,141,updated,2025-07-26 14:47:10,"{""field"":""is_active"",""new_value"":""rerouted""}"
3138,1594,46,updated,2025-12-05 15:33:32,"{""field"":""original_url"",""new_value"":""https://hackstack.io/journey/1523""}"
3139,868,349,updated,2025-03-18 13:57:09,"{""field"":""is_active"",""new_value"":""boosted""}"
3140,1752,341,updated,2025-05-13 17:48:30,"{""field"":""title"",""new_value"":""boosted""}"
3141,1949,177,updated,2025-04-13 08:38:06,"{""field"":""original_url"",""new_value"":""https://seeded.app/window/2977""}"
3142,633,266,updated,2025-01-11 07:35:18,"{""field"":""is_active"",""new_value"":""refined""}"
3143,1144,390,updated,2025-11-29 23:42:54,"{""field"":""title"",""new_value"":""rerouted""}"
3144,516,207,updated,2025-05-03 10:53:35,"{""field"":""original_url"",""new_value"":""https://opswise.net/harvest/4101""}"
3145,27,284,updated,2025-07-17 22:40:02,"{""field"":""is_active"",""new_value"":""promoted""}"
3146,1020,279,updated,2025-08-17 11:18:53,"{""field"":""title"",""new_value"":""rotated""}"
3147,116,298,updated,2025-08-03 01:48:29,"{""field"":""is_active"",""new_value"":""rerouted""}"
3148,1027,174,updated,2025-10-24 06:42:28,"{""field"":""is_active"",""new_value"":""rotated""}"
3149,1986,51,updated,2025-11-05 13:15:24,"{""field"":""is_active"",""new_value"":""rerouted""}"
3150,229,289,updated,2025-10-02 22:51:15,"{""field"":""original_url"",""new_value"":""https://opswise.net/engine/5789""}"
3151,1969,350,updated,2025-10-31 20:15:26,"{""field"":""is_active"",""new_value"":""archived""}"
3152,1770,36,updated,2025-11-21 11:37:50,"{""field"":""original_url"",""new_value"":""https://seeded.app/journey/1941""}"
3153,771,106,updated,2025-09-05 08:42:45,"{""field"":""original_url"",""new_value"":""https://seeded.app/pioneer/6784""}"
3154,685,274,updated,2025-05-24 23:29:18,"{""field"":""title"",""new_value"":""archived""}"
3155,1315,272,updated,2025-07-02 00:41:26,"{""field"":""title"",""new_value"":""quieted""}"
3156,1099,323,updated,2025-09-20 19:21:37,"{""field"":""is_active"",""new_value"":""refined""}"
3157,10,346,updated,2026-01-05 00:00:45,"{""field"":""title"",""new_value"":""rotated""}"
3158,28,146,updated,2026-01-15 04:45:28,"{""field"":""title"",""new_value"":""patched""}"
3159,639,131,updated,2025-08-24 15:34:16,"{""field"":""is_active"",""new_value"":""patched""}"
3160,529,78,updated,2026-02-14 21:19:00,"{""field"":""title"",""new_value"":""promoted""}"
3161,531,234,updated,2025-10-18 14:21:36,"{""field"":""title"",""new_value"":""quieted""}"
3162,540,70,updated,2025-03-01 20:04:17,"{""field"":""title"",""new_value"":""rotated""}"
3163,581,377,updated,2025-04-14 08:42:44,"{""field"":""title"",""new_value"":""quieted""}"
3164,734,162,updated,2026-02-22 20:37:09,"{""field"":""is_active"",""new_value"":""promoted""}"
3165,499,284,updated,2025-02-03 21:37:50,"{""field"":""is_active"",""new_value"":""refined""}"
3166,478,185,updated,2025-06-01 02:53:46,"{""field"":""title"",""new_value"":""archived""}"
3167,234,17,updated,2025-06-08 13:43:39,"{""field"":""original_url"",""new_value"":""https://opswise.net/quartz/2915""}"
3168,191,86,updated,2025-02-13 06:21:30,"{""field"":""original_url"",""new_value"":""https://example.com/anchor/2706""}"
3169,998,332,updated,2025-03-23 05:03:42,"{""field"":""is_active"",""new_value"":""boosted""}"
3170,261,369,updated,2025-05-03 18:10:39,"{""field"":""is_active"",""new_value"":""refined""}"
3171,1011,147,updated,2025-07-21 12:35:37,"{""field"":""title"",""new_value"":""boosted""}"
3172,1786,292,updated,2025-03-31 02:29:41,"{""field"":""original_url"",""new_value"":""https://example.com/field/4570""}"
3173,1887,322,updated,2025-03-21 23:02:39,"{""field"":""title"",""new_value"":""refined""}"
3174,351,201,updated,2025-05-12 11:04:07,"{""field"":""is_active"",""new_value"":""archived""}"
3175,1884,241,updated,2026-02-10 00:34:42,"{""field"":""title"",""new_value"":""quieted""}"
3176,1678,309,updated,2025-07-05 11:57:00,"{""field"":""original_url"",""new_value"":""https://acme.dev/meadow/5221""}"
3177,1866,387,updated,2025-12-31 00:14:30,"{""field"":""original_url"",""new_value"":""https://seeded.app/field/2681""}"
3178,756,291,updated,2025-06-20 06:54:17,"{""field"":""original_url"",""new_value"":""https://hackstack.io/field/3332""}"
3179,283,97,updated,2025-11-20 09:39:06,"{""field"":""title"",""new_value"":""rotated""}"
3180,1892,318,updated,2025-07-28 09:46:29,"{""field"":""original_url"",""new_value"":""https://example.com/yard/6984""}"
3181,773,243,updated,2025-12-08 00:08:48,"{""field"":""original_url"",""new_value"":""https://opswise.net/pioneer/3034""}"
3182,1532,299,updated,2025-06-13 11:44:23,"{""field"":""original_url"",""new_value"":""https://acme.dev/field/1151""}"
3183,1165,285,updated,2025-10-23 15:49:48,"{""field"":""title"",""new_value"":""quieted""}"
3184,1196,187,updated,2026-01-16 22:00:33,"{""field"":""original_url"",""new_value"":""https://relay.cloud/beacon/7778""}"
3185,619,362,updated,2025-05-31 10:19:50,"{""field"":""title"",""new_value"":""patched""}"
3186,355,122,updated,2025-08-28 14:34:21,"{""field"":""is_active"",""new_value"":""rotated""}"
3187,1135,91,updated,2025-02-05 23:39:46,"{""field"":""original_url"",""new_value"":""https://relay.cloud/valley/9298""}"
3188,59,280,updated,2025-03-08 16:29:15,"{""field"":""is_active"",""new_value"":""archived""}"
3189,1346,153,updated,2025-01-21 12:42:45,"{""field"":""title"",""new_value"":""rerouted""}"
3190,510,21,updated,2025-03-26 06:48:27,"{""field"":""is_active"",""new_value"":""archived""}"
3191,674,82,updated,2025-05-19 13:13:08,"{""field"":""original_url"",""new_value"":""https://acme.dev/island/579""}"
3192,1205,239,updated,2025-12-17 02:05:02,"{""field"":""title"",""new_value"":""refined""}"
3193,939,82,updated,2025-09-10 10:43:53,"{""field"":""original_url"",""new_value"":""https://relay.cloud/island/356""}"
3194,1375,301,updated,2025-08-04 23:17:03,"{""field"":""title"",""new_value"":""refined""}"
3195,1876,164,updated,2025-10-01 18:06:28,"{""field"":""original_url"",""new_value"":""https://hackstack.io/zenith/6220""}"
3196,984,327,updated,2025-05-28 22:42:24,"{""field"":""is_active"",""new_value"":""promoted""}"
3197,1041,60,updated,2025-08-05 20:04:07,"{""field"":""original_url"",""new_value"":""https://hackstack.io/canyon/3645""}"
3198,570,42,updated,2026-02-23 12:03:51,"{""field"":""is_active"",""new_value"":""patched""}"
3199,1030,391,updated,2026-01-19 20:13:18,"{""field"":""title"",""new_value"":""rotated""}"
3200,45,33,updated,2025-09-17 19:40:04,"{""field"":""title"",""new_value"":""promoted""}"
3201,1991,56,updated,2025-11-13 04:38:29,"{""field"":""original_url"",""new_value"":""https://hackstack.io/canyon/7613""}"
3202,1489,119,updated,2025-04-12 06:09:59,"{""field"":""original_url"",""new_value"":""https://acme.dev/delta/5991""}"
3203,1834,147,updated,2025-01-27 01:53:59,"{""field"":""original_url"",""new_value"":""https://acme.dev/island/4271""}"
3204,218,135,updated,2025-09-26 15:21:52,"{""field"":""is_active"",""new_value"":""promoted""}"
3205,1655,316,updated,2025-01-05 02:56:35,"{""field"":""original_url"",""new_value"":""https://acme.dev/quartz/3689""}"
3206,1848,388,updated,2025-10-05 14:09:18,"{""field"":""is_active"",""new_value"":""promoted""}"
3207,1033,97,deleted,2025-05-14 20:10:28,"{""reason"":""expired""}"
3208,1022,336,deleted,2025-02-25 03:38:29,"{""reason"":""user_requested""}"
3209,1197,65,deleted,2025-05-14 16:25:16,"{""reason"":""expired""}"
3210,1944,127,deleted,2026-01-30 23:11:55,"{""reason"":""user_requested""}"
3211,1591,85,deleted,2025-06-26 22:01:10,"{""reason"":""policy_cleanup""}"
3212,427,319,deleted,2025-10-23 07:49:51,"{""reason"":""duplicate""}"
3213,1832,152,deleted,2025-10-16 09:03:28,"{""reason"":""policy_cleanup""}"
3214,292,261,deleted,2025-02-21 21:18:22,"{""reason"":""user_requested""}"
3215,228,33,deleted,2025-11-05 16:00:32,"{""reason"":""user_requested""}"
3216,1361,39,deleted,2025-10-12 15:34:03,"{""reason"":""duplicate""}"
3217,1423,236,deleted,2025-02-28 08:15:02,"{""reason"":""expired""}"
3218,1546,399,deleted,2025-10-11 15:54:10,"{""reason"":""user_requested""}"
3219,652,358,deleted,2025-07-18 16:02:53,"{""reason"":""user_requested""}"
3220,1262,241,deleted,2025-04-08 23:40:26,"{""reason"":""policy_cleanup""}"
3221,590,310,deleted,2025-07-19 20:08:40,"{""reason"":""duplicate""}"
3222,849,195,deleted,2025-09-02 16:53:28,"{""reason"":""duplicate""}"
3223,1239,211,deleted,2025-10-08 18:13:21,"{""reason"":""user_requested""}"
3224,739,391,deleted,2025-07-23 16:18:27,"{""reason"":""policy_cleanup""}"
3225,1507,289,deleted,2025-09-12 08:44:51,"{""reason"":""expired""}"
3226,410,301,deleted,2025-01-18 07:39:08,"{""reason"":""duplicate""}"
3227,328,6,deleted,2025-01-26 08:46:07,"{""reason"":""duplicate""}"
3228,1363,142,deleted,2025-07-19 00:47:50,"{""reason"":""policy_cleanup""}"
3229,1520,382,deleted,2025-05-16 15:02:43,"{""reason"":""policy_cleanup""}"
3230,941,261,deleted,2025-12-20 02:05:32,"{""reason"":""policy_cleanup""}"
3231,1780,92,deleted,2025-02-09 04:33:20,"{""reason"":""expired""}"
3232,1135,91,deleted,2025-12-22 21:42:05,"{""reason"":""policy_cleanup""}"
3233,1789,137,deleted,2025-07-16 17:26:15,"{""reason"":""duplicate""}"
3234,952,149,deleted,2025-06-06 17:21:19,"{""reason"":""policy_cleanup""}"
3235,47,56,deleted,2025-10-06 21:36:11,"{""reason"":""policy_cleanup""}"
3236,748,278,deleted,2025-12-21 21:41:35,"{""reason"":""expired""}"
3237,679,215,deleted,2025-02-05 14:00:43,"{""reason"":""expired""}"
3238,256,19,deleted,2025-08-26 22:22:00,"{""reason"":""expired""}"
3239,158,91,deleted,2026-01-10 10:59:24,"{""reason"":""expired""}"
3240,101,215,deleted,2025-06-25 06:52:10,"{""reason"":""user_requested""}"
3241,247,251,deleted,2025-05-23 05:42:17,"{""reason"":""expired""}"
3242,62,339,deleted,2025-03-20 11:18:42,"{""reason"":""duplicate""}"
3243,153,39,deleted,2025-09-13 20:08:31,"{""reason"":""policy_cleanup""}"
3244,197,339,deleted,2025-12-11 17:18:26,"{""reason"":""policy_cleanup""}"
3245,1425,56,deleted,2025-12-23 16:29:05,"{""reason"":""duplicate""}"
3246,1674,295,deleted,2025-03-05 18:26:56,"{""reason"":""expired""}"
3247,1210,89,deleted,2025-06-15 14:42:48,"{""reason"":""duplicate""}"
3248,1404,91,deleted,2025-12-31 10:49:20,"{""reason"":""user_requested""}"
3249,1306,20,deleted,2025-07-12 14:49:11,"{""reason"":""expired""}"
3250,994,132,deleted,2025-08-06 15:22:45,"{""reason"":""policy_cleanup""}"
3251,1648,235,deleted,2025-01-16 15:22:26,"{""reason"":""user_requested""}"
3252,1370,1,deleted,2025-11-03 01:49:47,"{""reason"":""expired""}"
3253,1009,148,deleted,2025-02-28 04:44:16,"{""reason"":""duplicate""}"
3254,1815,335,deleted,2025-11-05 08:35:14,"{""reason"":""user_requested""}"
3255,1294,298,deleted,2025-09-05 15:07:00,"{""reason"":""user_requested""}"
3256,1182,138,deleted,2025-02-13 15:20:07,"{""reason"":""user_requested""}"
3257,1496,123,deleted,2025-10-11 00:09:26,"{""reason"":""policy_cleanup""}"
3258,949,288,deleted,2025-07-01 06:14:20,"{""reason"":""duplicate""}"
3259,1106,364,deleted,2025-01-09 13:45:46,"{""reason"":""expired""}"
3260,1779,123,deleted,2025-03-30 18:11:26,"{""reason"":""expired""}"
